Step	Training Loss
6448	1.726100
6449	1.739700
6450	1.736300
6451	1.836700
6452	1.662700
6453	1.731000
6454	1.627500
6455	1.776900
6456	1.723800
6457	1.702300
6458	1.457300
6459	1.845900
6460	1.582100
6461	1.868600
6462	1.530200
6463	1.967300
6464	1.715200
6465	1.531100
6466	1.676200
6467	1.727700
6468	1.494800
6469	2.002000
6470	1.424200
6471	1.946100
6472	1.692600
6473	1.688600
6474	1.560200
6475	1.689200
6476	1.313700
6477	1.982900
6478	1.791500
6479	1.617600
6480	1.920000
6481	1.682600
6482	1.499900
6483	1.729000
6484	1.756500
6485	1.681000
6486	1.846900
6487	1.611300
6488	1.838600
6489	1.657700
6490	1.531100
6491	1.732100
6492	1.673900
6493	1.440900
6494	2.117400
6495	1.865900
6496	1.266300
6497	1.498700
6498	1.544200
6499	1.912000
6500	1.987400
6501	2.174700
6502	1.557900
6503	1.793100
6504	1.596700
6505	1.618200
6506	1.725300
6507	1.805500
6508	1.737300
6509	1.478200
6510	1.729000
6511	1.794600
6512	1.623900
6513	1.715200
6514	2.014300
6515	1.400900
6516	1.519800
6517	1.839300
6518	1.725500
6519	2.034400
6520	2.149000
6521	1.698200
6522	1.390800
6523	1.343600
6524	1.530800
6525	1.686900
6526	1.462700
6527	1.869900
6528	1.721000
6529	1.532000
6530	1.983700
6531	1.777600
6532	1.772200
6533	1.067400
6534	1.709800
6535	1.645100
6536	1.994000
6537	1.319100
6538	1.992500
6539	1.905900
6540	1.857500
6541	1.726200
6542	1.805400
6543	1.830700
6544	1.315700
6545	1.864700
6546	1.315200
6547	1.867000
6548	1.813600
6549	1.369100
6550	1.906600
6551	1.412800
6552	1.888000
6553	1.462600
6554	1.202200
6555	1.740600
6556	1.917800
6557	1.856300
6558	1.873400
6559	1.815800
6560	1.800000
6561	1.231800
6562	1.813100
6563	1.859100
6564	1.305500
6565	1.825800
6566	1.969500
6567	1.655100
6568	1.796900
6569	1.904200
6570	1.336100
6571	1.726900
6572	1.454800
6573	1.442200
6574	1.517600
6575	1.896200
6576	1.616800
6577	1.902400
6578	1.921300
6579	1.723000
6580	1.999300
6581	1.940300
6582	1.629100
6583	1.828300
6584	2.017400
6585	1.826200
6586	1.882000
6587	1.788700
6588	2.002900
6589	1.901500
6590	1.729100
6591	1.847300
6592	1.590500
6593	1.216600
6594	1.854300
6595	1.661200
6596	1.943500
6597	1.910400
6598	1.693900
6599	2.056200
6600	1.844800
6601	2.045500
6602	1.804700
6603	1.649400
6604	1.925600
6605	1.820300
6606	1.481300
6607	1.390900
6608	1.805600
6609	1.599000
6610	1.636300
6611	1.516300
6612	1.809100
6613	1.784700
6614	2.027100
6615	1.515600
6616	1.626600
6617	1.721000
6618	1.715000
6619	1.997400
6620	1.671300
6621	1.401200
6622	1.436100
6623	1.933400
6624	1.882500
6625	1.729800
6626	1.599000
6627	1.901200
6628	1.531100
6629	1.589700
6630	1.785600
6631	1.613300
6632	1.725500
6633	1.509600
6634	1.842300
6635	1.816500
6636	1.832200
6637	2.003300
6638	1.758800
6639	1.426600
6640	2.039300
6641	1.495300
6642	1.868100
6643	1.874800
6644	1.700100
6645	1.959800
6646	1.954400
6647	2.065800
6648	1.631900
6649	1.676200
6650	1.781800
6651	1.676500
6652	1.889700
6653	1.878100
6654	1.735800
6655	1.704300
6656	1.710600
6657	1.541500
6658	1.848800
6659	1.822100
6660	2.109000
6661	1.535400
6662	1.849200
6663	1.635100
6664	1.590600
6665	1.939800
6666	1.983200
6667	1.491100
6668	1.711100
6669	1.660700
6670	1.767800
6671	1.858100
6672	1.881900
6673	1.773400
6674	1.683600
6675	1.364700
6676	1.823500
6677	1.516000
6678	1.703000
6679	1.632100
6680	2.052700
6681	1.803000
6682	1.633800
6683	1.648700
6684	1.840600
6685	1.937900
6686	1.796300
6687	1.671400
6688	1.384700
6689	1.608500
6690	1.864200
6691	1.892100
6692	1.492300
6693	1.635800
6694	1.920600
6695	2.100400
6696	0.723700
6697	2.048400
6698	1.521200
6699	1.568600
6700	1.854700
6701	1.531300
6702	1.416500
6703	1.620000
6704	1.977200
6705	1.845000
6706	1.479600
6707	1.867900
6708	1.679300
6709	1.807900
6710	1.669200
6711	1.428600
6712	1.987800
6713	1.783900
6714	1.951100
6715	1.744800
6716	1.754000
6717	1.736700
6718	1.666600
6719	1.662200
6720	1.842700
6721	1.977500
6722	1.651400
6723	1.815400
6724	1.920600
6725	1.779600
6726	1.894400
6727	1.826300
6728	1.505200
6729	1.833400
6730	1.596200
6731	1.875300
6732	1.904900
6733	1.524600
6734	1.360700
6735	1.659000
6736	1.787400
6737	1.585400
6738	1.694000
6739	1.824300
6740	1.647400
6741	2.011200
6742	1.721500
6743	1.806100
6744	1.687100
6745	1.748800
6746	1.649500
6747	1.886600
6748	1.885700
6749	1.827600
6750	1.662900
6751	1.837000
6752	1.630900
6753	1.566400
6754	1.318600
6755	1.485700
6756	1.516800
6757	1.946100
6758	1.678000
6759	1.641500
6760	1.609000
6761	1.704600
6762	1.837900
6763	2.064700
6764	1.435500
6765	1.768400
6766	1.974300
6767	1.976400
6768	1.735700
6769	1.748300
6770	1.452200
6771	1.802900
6772	1.857300
6773	1.750700
6774	1.155800
6775	1.926800
6776	1.915800
6777	1.674800
6778	1.600900
6779	1.716400
6780	1.589600
6781	1.664200
6782	1.619500
6783	1.176600
6784	1.636100
6785	1.865900
6786	1.896900
6787	1.602500
6788	1.836000
6789	1.479000
6790	1.865900
6791	1.553700
6792	1.694800
6793	1.672200
6794	1.661100
6795	1.437900
6796	1.781100
6797	1.444100
6798	1.579800
6799	1.754800
6800	2.007900
6801	1.617800
6802	1.367700
6803	1.899800
6804	1.880700
6805	1.830900
6806	1.818700
6807	1.809900
6808	1.765700
6809	1.535100
6810	1.350700
6811	1.860100
6812	1.507200
6813	1.547800
6814	1.656700
6815	1.762300
6816	1.811500
6817	1.658400
6818	1.736300
6819	1.827100
6820	1.736700
6821	1.911100
6822	1.508300
6823	1.888400
6824	1.507000
6825	1.380900
6826	1.651500
6827	1.769000
6828	1.888900
6829	1.746600
6830	1.821500
6831	1.721500
6832	1.839000
6833	1.927200
6834	1.899700
6835	1.901300
6836	1.491100
6837	1.939500
6838	1.590300
6839	2.234000
6840	1.833300
6841	1.906400
6842	1.640200
6843	1.902000
6844	1.637400
6845	1.581300
6846	2.035100
6847	1.948300
6848	1.586200
6849	1.782600
6850	2.110100
6851	1.526000
6852	1.880800
6853	1.825100
6854	1.684500
6855	1.935700
6856	1.892300
6857	1.327200
6858	1.489400
6859	1.501000
6860	1.549700
6861	1.644700
6862	1.836600
6863	1.631000
6864	1.448000
6865	0.774100
6866	1.890300
6867	1.781400
6868	1.698600
6869	1.648600
6870	1.893800
6871	1.945000
6872	1.568400
6873	1.573000
6874	1.873300
6875	1.561600
6876	1.662400
6877	1.688200
6878	1.702600
6879	1.951300
6880	1.832600
6881	1.607600
6882	1.456300
6883	1.941200
6884	1.827900
6885	1.796400
6886	1.850100
6887	1.947100
6888	1.940000
6889	1.989700
6890	1.855500
6891	1.704700
6892	1.775000
6893	1.706000
6894	1.270400
6895	1.352200
6896	1.655100
6897	1.751700
6898	1.541500
6899	1.758400
6900	1.885900
6901	1.526300
6902	1.615100
6903	1.515000
6904	1.422800
6905	1.514500
6906	1.829800
6907	1.747200
6908	1.749900
6909	1.901800
6910	1.759300
6911	1.492800
6912	1.672900
6913	1.955000
6914	1.695400
6915	1.525900
6916	1.651200
6917	1.668100
6918	1.676200
6919	1.902900
6920	1.517100
6921	1.822200
6922	1.838800
6923	1.580900
6924	1.562100
6925	1.933700
6926	1.980100
6927	1.638200
6928	1.737800
6929	1.548500
6930	1.686100
6931	1.931700
6932	1.913800
6933	1.899100
6934	1.793000
6935	1.255100
6936	1.445000
6937	1.152600
6938	1.835100
6939	1.679200
6940	1.716200
6941	1.806900
6942	1.965300
6943	1.710600
6944	1.659700
6945	1.258200
6946	1.620800
6947	1.697300
6948	1.797500
6949	2.004800
6950	1.624300
6951	1.498700
6952	1.672000
6953	1.843100
6954	1.505700
6955	1.520700
6956	1.643200
6957	1.944400
6958	1.676100
6959	1.836600
6960	1.724000
6961	1.534900
6962	1.814400
6963	1.715500
6964	1.413500
6965	1.663400
6966	1.917400
6967	1.871300
6968	1.940500
6969	1.632900
6970	1.881000
6971	1.796700
6972	1.887900
6973	1.783700
6974	1.629500
6975	1.558200
6976	1.787400
6977	1.812700
6978	1.854200
6979	1.724600
6980	1.401000
6981	1.634200
6982	1.988600
6983	1.889000
6984	1.055200
6985	1.752900
6986	2.008000
6987	1.837100
6988	1.677200
6989	2.171300
6990	1.644100
6991	1.636400
6992	1.765000
6993	1.872700
6994	1.958000
6995	1.913100
6996	1.746400
6997	2.152700
6998	1.830800
6999	1.595800
7000	1.500900
7001	1.396000
7002	1.843800
7003	1.633500
7004	1.349600
7005	1.741500
7006	1.823500
7007	1.486800
7008	1.472100
7009	1.590700
7010	1.747700
7011	1.956100
7012	2.021200
7013	2.077000
7014	1.610700
7015	1.692900
7016	1.834500
7017	1.674000
7018	1.572100
7019	1.745400
7020	1.287200
7021	2.014000
7022	1.907000
7023	1.799300
7024	1.743200
7025	1.908000
7026	1.536600
7027	1.732000
7028	1.587600
7029	1.511900
7030	1.904500
7031	1.742300
7032	1.556900
7033	1.667900
7034	1.754500
7035	1.505200
7036	1.605300
7037	1.209700
7038	1.895600
7039	1.924900
7040	1.104900
7041	1.893000
7042	1.601400
7043	1.905500
7044	2.172100
7045	1.839800
7046	2.060300
7047	1.560100
7048	1.437500
7049	1.665600
7050	1.674200
7051	1.871500
7052	1.602400
7053	1.560700
7054	1.561800
7055	1.469400
7056	1.820300
7057	1.757700
7058	1.342200
7059	1.505800
7060	1.577700
7061	1.818900
7062	1.632000
7063	1.711600
7064	1.750700
7065	1.499700
7066	1.986500
7067	1.099200
7068	1.985100
7069	1.950000
7070	1.639300
7071	1.872800
7072	1.744800
7073	1.700700
7074	2.032500
7075	1.870000
7076	1.914100
7077	1.759800
7078	1.899800
7079	1.828500
7080	1.697000
7081	1.643900
7082	1.820100
7083	1.639000
7084	1.603000
7085	1.835100
7086	1.816500
7087	1.481900
7088	1.519800
7089	1.520000
7090	1.598900
7091	1.720700
7092	2.086800
7093	1.777400
7094	1.961900
7095	1.991900
7096	1.618600
7097	1.566300
7098	2.025300
7099	2.101600
7100	1.692600
7101	1.390700
7102	1.386600
7103	1.776100
7104	1.831200
7105	1.946700
7106	1.571900
7107	1.947700
7108	2.200900
7109	1.823800
7110	1.943000
7111	1.581200
7112	1.755300
7113	1.730500
7114	1.527900
7115	1.699400
7116	1.548700
7117	1.890400
7118	1.895900
7119	1.652300
7120	1.919800
7121	1.622900
7122	1.824300
7123	1.694600
7124	1.917600
7125	1.720300
7126	1.884700
7127	1.794100
7128	1.715100
7129	1.948200
7130	2.050700
7131	1.767100
7132	1.060200
7133	1.695800
7134	1.947400
7135	1.773400
7136	1.748300
7137	1.894600
7138	1.828000
7139	1.855200
7140	1.753300
7141	1.794800
7142	1.781100
7143	1.696800
7144	1.320000
7145	1.710400
7146	1.690900
7147	1.925200
7148	1.681900
7149	1.677700
7150	1.724500
7151	1.806200
7152	1.355400
7153	1.736500
7154	1.952400
7155	1.804300
7156	1.664800
7157	1.603300
7158	1.915100
7159	1.307200
7160	1.334300
7161	1.962900
7162	1.730200
7163	2.016100
7164	1.616600
7165	1.944900
7166	1.463700
7167	1.925300
7168	1.773400
7169	1.768500
7170	1.818600
7171	1.595100
7172	1.686600
7173	1.876200
7174	2.057600
7175	1.970500
7176	1.704300
7177	1.740500
7178	1.673500
7179	1.639800
7180	1.882500
7181	1.494000
7182	1.664000
7183	1.779100
7184	1.654200
7185	2.060200
7186	1.379100
7187	1.843400
7188	1.420100
7189	2.050300
7190	1.727400
7191	1.429800
7192	2.110500
7193	1.890800
7194	1.625300
7195	1.639000
7196	1.971100
7197	1.868600
7198	1.820400
7199	1.917000
7200	1.775300
7201	1.702200
7202	1.558100
7203	1.908800
7204	1.778900
7205	1.795000
7206	1.688700
7207	1.430300
7208	1.457800
7209	1.782600
7210	1.949900
7211	1.775000
7212	1.726600
7213	1.784400
7214	1.677700
7215	1.250400
7216	1.869300
7217	1.471100
7218	1.801800
7219	1.954300
7220	1.723500
7221	1.800100
7222	1.807800
7223	1.986100
7224	1.808200
7225	1.693800
7226	1.757300
7227	1.381900
7228	1.976500
7229	1.843400
7230	1.536200
7231	1.757600
7232	1.537400
7233	1.467400
7234	1.753000
7235	1.702900
7236	1.155000
7237	1.814500
7238	2.024600
7239	1.380700
7240	1.752500
7241	1.644100
7242	1.483300
7243	1.623000
7244	1.515200
7245	1.730300
7246	2.085300
7247	1.761000
7248	1.701300
7249	1.921500
7250	1.602600
7251	2.031900
7252	1.555000
7253	1.737900
7254	1.464000
7255	1.905500
7256	1.574400
7257	1.662400
7258	1.760300
7259	1.762400
7260	1.639900
7261	1.747100
7262	1.831400
7263	1.669800
7264	2.091000
7265	1.558600
7266	1.835300
7267	1.508500
7268	1.923900
7269	1.520400
7270	1.538000
7271	1.675100
7272	1.878200
7273	0.984900
7274	1.682600
7275	1.672200
7276	1.483800
7277	1.459400
7278	1.782300
7279	1.907400
7280	1.478000
7281	1.887600
7282	1.685400
7283	2.007200
7284	1.732200
7285	1.662400
7286	1.664600
7287	1.644600
7288	1.724300
7289	1.712700
7290	1.272500
7291	1.807300
7292	1.659400
7293	1.837800
7294	1.720100
7295	1.813100
7296	1.186800
7297	1.948400
7298	1.400300
7299	1.666000
7300	1.628900
7301	1.720800
7302	1.489800
7303	1.451400
7304	1.880100
7305	1.780700
7306	1.788800
7307	1.816100
7308	1.554000
7309	2.103700
7310	1.753100
7311	1.638000
7312	1.824900
7313	1.735300
7314	1.831300
7315	1.948100
7316	1.824300
7317	1.979800
7318	1.404700
7319	1.711500
7320	1.987500
7321	1.652700
7322	2.059900
7323	1.800100
7324	1.721000
7325	1.975800
7326	1.509600
7327	1.857000
7328	1.550000
7329	1.641100
7330	1.824800
7331	1.947400
7332	1.455300
7333	1.694800
7334	1.341200
7335	1.808700
7336	1.805000
7337	1.735400
7338	1.212800
7339	2.022300
7340	1.912000
7341	1.877200
7342	1.836800
7343	1.624400
7344	1.828800
7345	1.682600
7346	2.040500
7347	1.606900
7348	1.240100
7349	1.653100
7350	1.850100
7351	1.693600
7352	1.821300
7353	1.590200
7354	1.806800
7355	1.826300
7356	1.711200
7357	1.506500
7358	1.908700
7359	1.966300
7360	1.481500
7361	1.945900
7362	1.506800
7363	1.792400
7364	1.809500
7365	1.406400
7366	1.733800
7367	1.728100
7368	1.639200
7369	1.901600
7370	1.870400
7371	1.567100
7372	1.420600
7373	1.772300
7374	1.610000
7375	1.571100
7376	1.915400
7377	1.749100
7378	1.167700
7379	1.920300
7380	1.543400
7381	1.594000
7382	1.673900
7383	1.803300
7384	1.614100
7385	1.934200
7386	1.934900
7387	1.660900
7388	1.727500
7389	1.797100
7390	1.712100
7391	1.738000
7392	1.930100
7393	1.892500
7394	1.252900
7395	1.782100
7396	1.415800
7397	1.594200
7398	1.541500
7399	1.890900
7400	1.737200
7401	1.628000
7402	1.698400
7403	1.755000
7404	1.898700
7405	1.707300
7406	1.744300
7407	1.849700
7408	1.193900
7409	1.815100
7410	1.736400
7411	1.859200
7412	1.559300
7413	1.489400
7414	1.614300
7415	1.646800
7416	1.942800
7417	1.592700
7418	1.691000
7419	1.034400
7420	1.657500
7421	1.870600
7422	1.868900
7423	1.221900
7424	1.792900
7425	1.861700
7426	1.457700
7427	1.717000
7428	1.586700
7429	1.625100
7430	1.739300
7431	1.716800
7432	1.823500
7433	1.946200
7434	1.810600
7435	1.617600
7436	1.786900
7437	1.900600
7438	1.760300
7439	1.930400
7440	1.514700
7441	1.674800
7442	2.099800
7443	1.169500
7444	1.837500
7445	1.567300
7446	1.092600
7447	1.773600
7448	1.779400
7449	1.761400
7450	1.836200
7451	1.666000
7452	1.935400
7453	1.829900
7454	1.826600
7455	1.870400
7456	1.399300
7457	2.029600
7458	2.090600
7459	1.563900
7460	2.100600
7461	2.040900
7462	1.697800
7463	1.571000
7464	1.558700
7465	1.855600
7466	1.649500
7467	1.572100
7468	2.154100
7469	1.800400
7470	1.731700
7471	1.824400
7472	1.401300
7473	1.952300
7474	1.869600
7475	1.836700
7476	1.808000
7477	2.053200
7478	1.710600
7479	1.671200
7480	1.839500
7481	1.906600
7482	2.050500
7483	1.910500
7484	2.027500
7485	1.829300
7486	1.544000
7487	1.395100
7488	1.596000
7489	1.812500
7490	1.454400
7491	1.548400
7492	1.809600
7493	1.372900
7494	1.533200
7495	1.690900
7496	1.807000
7497	1.808800
7498	1.713600
7499	2.160700
7500	2.018900
7501	1.764700
7502	1.863000
7503	1.924100
7504	1.831600
7505	1.557200
7506	1.141300
7507	1.694400
7508	1.427400
7509	1.818000
7510	1.809200
7511	1.441900
7512	1.291300
7513	1.530900
7514	1.829100
7515	1.813800
7516	1.903300
7517	1.864000
7518	1.506100
7519	1.517800
7520	1.740200
7521	1.929000
7522	1.761100
7523	1.740900
7524	2.037700
7525	1.987200
7526	1.748100
7527	1.866300
7528	1.865900
7529	1.962400
7530	1.604900
7531	1.716400
7532	1.751000
7533	1.484500
7534	1.748700
7535	1.510300
7536	1.925900
7537	1.577800
7538	1.888300
7539	1.589800
7540	1.700600
7541	1.795400
7542	1.417700
7543	1.839800
7544	1.576800
7545	1.959300
7546	1.583700
7547	1.422700
7548	1.799600
7549	1.713700
7550	1.689000
7551	1.823100
7552	1.722000
7553	1.804500
7554	1.653300
7555	1.760400
7556	1.748900
7557	1.860700
7558	2.008000
7559	1.742900
7560	1.870400
7561	1.811000
7562	1.696800
7563	1.802000
7564	1.925500
7565	1.434600
7566	1.877800
7567	1.558300
7568	1.807300
7569	1.466600
7570	1.921500
7571	1.559800
7572	1.550500
7573	1.478000
7574	1.826900
7575	1.851600
7576	1.921100
7577	1.967100
7578	1.567500
7579	2.086900
7580	1.698900
7581	1.943100
7582	1.524200
7583	1.656600
7584	1.449000
7585	1.726000
7586	1.310900
7587	1.784200
7588	1.524100
7589	2.177600
7590	1.850100
7591	1.749700
7592	1.689900
7593	1.862100
7594	2.171700
7595	1.918600
7596	1.635700
7597	1.637100
7598	1.654900
7599	1.515600
7600	1.407000
7601	1.636400
7602	2.029300
7603	1.391300
7604	1.804800
7605	1.647700
7606	1.862100
7607	1.611600
7608	1.661400
7609	1.342900
7610	1.862300
7611	1.876500
7612	1.671400
7613	1.618800
7614	1.687800
7615	1.844800
7616	1.801900
7617	1.692000
7618	1.798000
7619	1.714800
7620	2.040200
7621	1.845100
7622	1.846800
7623	1.580600
7624	1.713000
7625	1.683700
7626	1.788200
7627	1.383500
7628	1.774800
7629	2.106900
7630	1.732700
7631	1.609800
7632	1.796000
7633	1.621900
7634	1.802900
7635	1.590100
7636	1.976200
7637	1.812300
7638	1.407600
7639	1.505700
7640	1.843500
7641	1.516200
7642	1.544800
7643	1.656200
7644	1.807000
7645	2.033300
7646	1.874300
7647	1.841100
7648	1.875500
7649	1.207300
7650	1.887700
7651	1.778500
7652	1.750800
7653	1.314700
7654	1.859400
7655	1.658700
7656	1.818200
7657	2.058400
7658	1.774000
7659	1.965200
7660	1.960900
7661	1.749700
7662	1.597700
7663	2.041700
7664	1.788400
7665	1.817500
7666	1.729800
7667	1.867400
7668	1.654600
7669	1.750500
7670	1.301900
7671	1.891000
7672	1.857100
7673	1.430800
7674	1.851200
7675	1.585000
7676	1.891000
7677	1.799800
7678	1.301000
7679	1.324400
7680	1.631700
7681	1.558500
7682	1.480600
7683	1.814600
7684	1.869500
7685	1.444900
7686	1.741100
7687	1.613700
7688	1.433400
7689	1.741900
7690	1.756300
7691	1.621700
7692	1.529400
7693	1.592800
7694	1.642100
7695	1.745300
7696	1.964200
7697	2.054900
7698	1.839100
7699	1.287800
7700	1.690300
7701	1.859200
7702	1.835000
7703	1.727900
7704	1.877000
7705	1.865100
7706	1.350300
7707	1.784400
7708	1.292900
7709	1.845200
7710	1.798500
7711	1.625500
7712	1.802100
7713	1.471400
7714	1.518500
7715	1.599600
7716	1.923800
7717	1.714000
7718	1.737900
7719	2.125800
7720	2.015800
7721	1.557200
7722	1.690900
7723	1.932600
7724	1.722200
7725	1.785500
7726	1.663300
7727	1.539500
7728	1.571800
7729	1.967800
7730	1.315800
7731	1.424600
7732	1.975600
7733	1.784600
7734	1.472300
7735	1.669100
7736	1.392800
7737	1.539300
7738	1.501900
7739	1.949800
7740	1.680800
7741	1.548300
7742	1.555000
7743	2.047200
7744	1.629400
7745	2.024100
7746	1.448400
7747	1.897200
7748	1.189800
7749	1.824200
7750	1.336300
7751	1.860300
7752	1.785500
7753	1.675000
7754	0.891000
7755	1.733300
7756	1.841800
7757	1.816200
7758	1.890400
7759	1.967700
7760	1.712000
7761	1.802200
7762	2.006600
7763	1.109900
7764	1.905700
7765	1.499000
7766	1.624800
7767	1.719800
7768	1.650700
7769	2.009800
7770	1.587900
7771	1.425600
7772	1.587300
7773	1.718100
7774	1.584600
7775	1.492000
7776	1.481400
7777	1.959900
7778	1.695300
7779	1.919000
7780	1.916600
7781	1.381100
7782	1.898100
7783	1.715300
7784	1.707800
7785	1.890100
7786	1.466000
7787	1.757500
7788	1.461200
7789	1.825600
7790	1.662400
7791	1.762500
7792	1.765900
7793	1.572500
7794	1.545900
7795	1.838300
7796	1.787400
7797	1.754200
7798	1.583200
7799	1.793500
7800	1.005900
7801	1.782400
7802	1.964700
7803	1.841200
7804	1.565600
7805	1.892300
7806	1.448500
7807	1.722600
7808	1.844100
7809	1.934400
7810	1.742200
7811	1.567100
7812	1.558000
7813	1.676100
7814	1.831500
7815	1.875700
7816	1.890100
7817	1.597300
7818	1.756100
7819	1.299400
7820	1.765800
7821	1.807700
7822	1.672000
7823	1.371400
7824	1.972600
7825	1.999000
7826	1.771200
7827	1.786300
7828	1.790400
7829	1.795700
7830	1.684800
7831	1.775800
7832	1.759200
7833	1.816200
7834	2.006100
7835	1.729200
7836	2.070000
7837	1.810400
7838	1.765600
7839	1.821900
7840	1.811200
7841	1.746600
7842	1.804300
7843	1.981900
7844	1.754100
7845	1.956100
7846	1.984700
7847	1.842300
7848	1.322900
7849	1.940200
7850	1.808000
7851	1.902600
7852	1.880800
7853	1.701400
7854	1.705000
7855	1.968400
7856	1.373800
7857	1.547700
7858	1.527500
7859	1.439900
7860	1.584100
7861	1.738800
7862	1.800700
7863	1.691500
7864	1.893600
7865	1.589900
7866	1.868200
7867	1.620500
7868	1.673800
7869	1.791100
7870	1.876500
7871	1.720100
7872	1.785000
7873	1.854400
7874	1.884000
7875	1.683500
7876	1.953200
7877	1.728400
7878	1.519500
7879	1.762700
7880	1.415600
7881	1.402900
7882	2.461600
7883	1.833900
7884	1.665800
7885	1.756600
7886	1.755400
7887	1.630700
7888	1.995900
7889	1.578700
7890	1.937300
7891	1.394500
7892	2.043100
7893	1.620200
7894	1.898500
7895	1.775500
7896	1.288200
7897	1.579200
7898	1.717400
7899	1.644100
7900	1.933600
7901	1.673600
7902	1.465200
7903	1.667800
7904	2.042900
7905	1.975000
7906	1.587900
7907	1.570100
7908	1.633600
7909	1.709600
7910	1.682100
7911	1.751800
7912	1.675900
7913	1.671800
7914	1.791600
7915	1.946300
7916	1.816700
7917	1.843400
7918	1.524400
7919	1.560200
7920	1.770200
7921	1.884800
7922	1.798900
7923	1.702200
7924	1.276800
7925	1.977100
7926	1.619000
7927	1.709200
7928	1.643000
7929	1.792500
7930	1.737700
7931	1.831900
7932	1.948300
7933	1.844600
7934	1.852200
7935	1.849400
7936	1.715900
7937	1.934100
7938	1.716800
7939	1.848100
7940	1.567500
7941	1.468100
7942	1.452100
7943	1.597100
7944	1.986900
7945	1.732000
7946	1.270100
7947	1.544600
7948	1.905000
7949	1.655000
7950	1.717300
7951	1.488300
7952	2.020600
7953	1.674900
7954	1.703100
7955	1.600200
7956	1.705900
7957	1.767700
7958	1.876700
7959	1.550100
7960	1.969500
7961	1.991400
7962	1.682100
7963	1.684200
7964	1.513500
7965	1.510500
7966	1.915500
7967	1.667500
7968	1.930000
7969	1.801400
7970	2.056000
7971	1.287400
7972	1.769700
7973	1.865000
7974	1.811300
7975	1.585100
7976	1.842900
7977	1.715300
7978	1.996000
7979	1.535900
7980	2.128000
7981	2.045600
7982	1.665200
7983	1.864400
7984	1.607500
7985	1.613000
7986	2.062200
7987	1.935800
7988	1.536000
7989	1.670200
7990	1.969600
7991	1.835200
7992	1.693800
7993	1.795300
7994	1.700500
7995	1.699000
7996	1.904900
7997	1.675700
7998	1.856600
7999	1.839100
8000	1.603400
8001	1.590900
8002	1.533500
8003	1.895500
8004	1.747700
8005	1.638600
8006	1.963300
8007	1.935000
8008	1.715700
8009	1.812700
8010	1.835800
8011	1.710200
8012	1.869200
8013	1.842500
8014	1.835600
8015	1.587900
8016	1.782000
8017	1.790300
8018	1.261700
8019	1.802000
8020	1.960100
8021	1.855600
8022	1.642800
8023	1.611100
8024	1.614500
8025	1.581000
8026	1.669500
8027	1.707000
8028	1.882000
8029	1.887400
8030	1.687600
8031	1.833700
8032	1.828700
8033	1.696300
8034	1.734000
8035	1.902400
8036	1.577600
8037	1.657200
8038	1.375800
8039	1.736300
8040	1.846600
8041	1.876500
8042	1.705700
8043	1.586200
8044	1.470800
8045	1.668600
8046	1.646600
8047	1.655500
8048	1.019800
8049	2.019800
8050	1.876500
8051	1.438900
8052	1.985100
8053	1.750000
8054	1.375100
8055	1.543800
8056	1.961200
8057	1.936400
8058	1.528800
8059	1.728600
8060	1.937000
8061	1.579400
8062	2.012700
8063	1.873800
8064	1.815300
8065	2.043500
8066	1.820400
8067	1.659700
8068	2.088200
8069	1.356000
8070	1.652100
8071	1.799100
8072	1.343100
8073	1.718600
8074	1.712800
8075	1.975000
8076	1.755300
8077	1.255600
8078	1.109000
8079	1.969600
8080	1.715500
8081	1.789600
8082	1.716700
8083	1.829200
8084	1.597900
8085	1.948400
8086	1.708900
8087	2.033600
8088	1.774500
8089	1.566400
8090	1.857100
8091	1.196100
8092	1.437500
8093	1.633200
8094	1.985200
8095	1.623400
8096	1.580500
8097	1.523800
8098	1.755700
8099	1.700800
8100	2.027800
8101	1.782300
8102	1.749200
8103	2.033700
8104	1.767000
8105	1.666000
8106	1.490800
8107	1.494100
8108	1.459500
8109	1.624600
8110	1.646800
8111	1.252600
8112	1.920800
8113	2.001600
8114	1.994000
8115	1.984300
8116	1.516800
8117	1.829600
8118	1.888300
8119	1.845800
8120	1.767000
8121	1.238300
8122	1.403200
8123	1.442100
8124	1.905700
8125	2.045400
8126	1.819100
8127	1.866700
8128	1.446600
8129	1.735800
8130	1.488600
8131	1.820100
8132	1.713100
8133	1.646500
8134	1.740200
8135	2.057200
8136	1.424700
8137	1.578700
8138	1.906900
8139	1.250700
8140	1.434200
8141	1.839500
8142	1.659000
8143	1.926900
8144	1.825200
8145	2.004600
8146	1.716800
8147	1.713800
8148	1.955100
8149	1.808900
8150	1.902600
8151	1.815800
8152	1.509700
8153	1.635400
8154	0.826400
8155	1.881700
8156	1.774700
8157	1.837600
8158	1.608300
8159	1.767500
8160	1.619200
8161	1.454700
8162	1.669800
8163	1.832100
8164	1.680200
8165	2.014400
8166	1.463200
8167	1.279800
8168	1.578800
8169	1.883800
8170	1.533200
8171	1.818900
8172	1.909100
8173	1.668100
8174	1.666100
8175	1.778300
8176	1.748600
8177	1.745600
8178	2.010300
8179	1.571600
8180	1.860900
8181	1.974000
8182	1.422800
8183	1.803300
8184	1.715200
8185	1.769700
8186	1.522400
8187	1.738100
8188	1.863600
8189	1.913800
8190	1.824100
8191	1.343300
8192	2.069700
8193	1.638100
8194	2.029100
8195	1.689300
