Step	Training Loss
14240	1.461800
14241	1.525300
14242	1.650800
14243	1.674700
14244	1.571900
14245	1.409000
14246	1.724800
14247	1.657500
14248	1.339600
14249	1.860300
14250	1.582800
14251	1.560100
14252	1.611400
14253	1.769900
14254	1.624200
14255	1.875300
14256	1.442000
14257	1.474100
14258	1.424500
14259	1.592800
14260	1.475000
14261	1.196700
14262	1.644400
14263	1.354500
14264	1.469900
14265	1.630300
14266	1.510000
14267	1.644200
14268	2.099000
14269	1.958700
14270	1.730300
14271	1.563500
14272	1.770100
14273	1.650500
14274	1.947600
14275	1.550700
14276	1.500400
14277	1.669200
14278	1.788700
14279	1.695600
14280	1.952900
14281	1.083600
14282	1.590400
14283	1.450400
14284	1.697800
14285	0.977100
14286	1.442500
14287	1.941700
14288	1.373000
14289	1.306700
14290	1.454300
14291	1.764300
14292	1.949200
14293	1.742300
14294	1.571900
14295	1.595400
14296	1.647600
14297	1.432800
14298	1.421300
14299	1.585400
14300	1.461400
14301	1.578700
14302	1.152000
14303	1.293700
14304	1.921600
14305	1.406500
14306	1.378200
14307	1.734200
14308	1.790800
14309	1.584900
14310	1.616100
14311	1.572300
14312	1.680800
14313	1.843600
14314	1.413000
14315	1.430800
14316	1.583200
14317	1.572700
14318	1.521000
14319	1.704900
14320	1.401600
14321	1.631700
14322	1.655900
14323	1.294400
14324	1.378400
14325	1.186000
14326	1.684300
14327	1.570500
14328	1.427500
14329	1.191700
14330	1.529200
14331	1.523000
14332	1.198100
14333	1.787100
14334	1.718600
14335	1.560800
14336	1.781300
14337	1.428600
14338	1.368900
14339	1.663800
14340	1.357700
14341	1.439600
14342	1.283900
14343	1.639100
14344	1.395200
14345	1.548500
14346	1.716300
14347	1.611200
14348	1.504200
14349	1.415800
14350	1.449900
14351	1.439200
14352	1.700700
14353	1.328900
14354	1.192800
14355	1.579200
14356	1.335500
14357	1.155500
14358	1.458600
14359	1.689500
14360	2.055500
14361	1.496900
14362	1.503100
14363	1.433200
14364	1.339100
14365	1.577900
14366	1.415600
14367	1.691300
14368	1.652200
14369	1.781000
14370	1.403900
14371	1.700000
14372	1.714400
14373	1.615700
14374	1.778100
14375	1.305500
14376	1.502500
14377	1.774700
14378	1.899800
14379	1.534800
14380	1.705800
14381	1.636400
14382	1.680300
14383	1.886400
14384	1.609000
14385	1.344100
14386	1.706100
14387	1.502800
14388	1.617700
14389	1.801400
14390	1.619000
14391	1.692800
14392	0.968400
14393	1.280400
14394	1.734800
14395	1.691300
14396	1.648500
14397	1.713700
14398	1.645900
14399	1.808400
14400	1.769100
14401	1.723200
14402	1.717100
14403	1.935600
14404	1.937100
14405	1.741100
14406	1.624300
14407	1.515600
14408	1.713800
14409	1.723900
14410	1.548100
14411	1.664500
14412	1.387100
14413	1.732000
14414	1.212400
14415	1.470800
14416	1.604500
14417	1.962500
14418	1.866700
14419	1.507600
14420	1.469100
14421	1.507600
14422	1.716500
14423	1.618300
14424	1.355200
14425	1.769200
14426	1.134500
14427	1.531500
14428	1.223500
14429	1.462000
14430	1.119200
14431	1.660100
14432	1.324700
14433	1.208000
14434	1.732700
14435	1.634800
14436	1.473800
14437	1.293600
14438	1.656000
14439	1.394200
14440	1.659200
14441	1.524600
14442	1.664900
14443	1.533300
14444	1.687000
14445	1.773000
14446	1.493100
14447	1.412000
14448	1.649900
14449	1.087500
14450	1.254700
14451	1.262100
14452	1.759100
14453	1.432200
14454	1.089200
14455	1.606100
14456	1.586000
14457	1.604600
14458	1.969400
14459	1.879800
14460	1.752300
14461	0.966300
14462	1.224400
14463	1.476500
14464	1.793200
14465	1.782400
14466	1.574600
14467	1.593500
14468	1.910300
14469	1.698000
14470	1.604100
14471	1.659400
14472	1.822900
14473	1.554800
14474	1.274700
14475	1.179900
14476	1.659800
14477	1.564300
14478	1.880500
14479	1.381100
14480	1.126100
14481	1.874700
14482	1.601000
14483	1.619600
14484	1.817900
14485	1.920900
14486	1.372300
14487	1.849000
14488	1.848700
14489	1.472300
14490	1.323900
14491	1.526900
14492	1.658600
14493	1.451400
14494	1.523100
14495	1.431500
14496	1.947500
14497	1.780600
14498	1.591400
14499	1.971000
14500	1.758500
14501	1.675800
14502	1.599400
14503	1.918300
14504	1.466800
14505	1.750200
14506	1.697600
14507	1.517100
14508	1.639600
14509	1.680100
14510	1.765400
14511	1.792500
14512	1.600300
14513	1.490900
14514	1.723200
14515	1.139200
14516	1.509600
14517	1.986500
14518	1.384100
14519	1.667100
14520	1.682800
14521	1.202200
14522	1.572600
14523	1.312200
14524	1.864600
14525	1.580800
14526	1.665500
14527	1.402900
14528	1.873400
14529	1.381000
14530	1.450800
14531	1.683400
14532	1.299600
14533	1.477000
14534	1.755900
14535	1.605000
14536	1.576900
14537	1.947700
14538	1.439200
14539	1.878800
14540	1.848800
14541	1.609100
14542	0.914500
14543	1.722500
14544	1.615300
14545	1.569200
14546	1.708500
14547	1.311800
14548	1.324700
14549	1.602000
14550	1.889200
14551	1.236800
14552	2.188800
14553	1.475200
14554	1.804000
14555	1.357300
14556	1.197800
14557	1.761700
14558	1.576700
14559	1.308900
14560	1.711900
14561	1.688900
14562	1.730000
14563	1.605700
14564	1.864100
14565	2.006100
14566	1.333300
14567	1.670600
14568	1.761200
14569	1.207300
14570	1.607600
14571	1.680800
14572	1.174600
14573	1.843100
14574	1.651400
14575	1.302500
14576	1.662100
14577	1.151700
14578	1.332500
14579	1.616000
14580	1.698200
14581	1.824500
14582	1.459600
14583	1.990800
14584	1.673900
14585	1.827800
14586	1.624600
14587	1.526900
14588	1.771900
14589	1.327600
14590	1.779800
14591	1.601200
14592	1.759500
14593	1.961500
14594	1.192000
14595	1.456900
14596	1.595800
14597	1.196000
14598	1.487300
14599	1.609700
14600	1.445800
14601	1.559500
14602	1.556900
14603	1.639400
14604	1.737800
14605	1.276500
14606	1.552900
14607	1.892200
14608	1.452100
14609	1.695900
14610	1.594100
14611	1.586700
14612	1.689100
14613	1.585700
14614	1.801800
14615	1.568000
14616	1.718700
14617	1.519700
14618	1.548600
14619	1.607500
14620	1.655700
14621	1.515000
14622	1.561600
14623	1.424000
14624	1.801200
14625	1.266000
14626	1.702800
14627	1.608100
14628	1.491500
14629	1.535200
14630	1.678500
14631	1.774500
14632	1.156000
14633	1.463800
14634	1.425200
14635	1.481700
14636	1.570600
14637	1.555600
14638	1.553500
14639	1.508300
14640	1.362100
14641	1.530700
14642	1.835700
14643	1.668400
14644	2.107600
14645	1.759300
14646	1.462300
14647	1.783000
14648	1.846900
14649	1.880800
14650	1.436100
14651	1.667900
14652	1.776000
14653	2.011800
14654	1.824100
14655	1.587300
14656	1.556000
14657	1.898000
14658	1.710300
14659	1.410900
14660	1.437000
14661	1.301700
14662	1.897600
14663	1.664300
14664	1.647600
14665	1.201300
14666	1.467500
14667	1.732200
14668	1.650400
14669	1.575900
14670	1.659800
14671	1.633200
14672	1.486100
14673	1.493900
14674	1.692600
14675	1.580900
14676	1.739900
14677	1.789400
14678	1.601900
14679	1.994100
14680	1.306100
14681	1.570000
14682	1.113300
14683	1.961900
14684	1.034500
14685	1.792400
14686	1.866500
14687	1.271200
14688	1.198400
14689	1.874700
14690	1.711800
14691	1.777300
14692	1.178200
14693	1.547100
14694	1.496900
14695	1.755900
14696	1.602200
14697	1.561700
14698	1.516600
14699	1.700400
14700	1.964000
14701	1.533000
14702	1.582600
14703	1.803100
14704	1.622800
14705	1.946800
14706	1.357500
14707	1.588400
14708	1.708100
14709	1.165600
14710	1.216200
14711	1.855100
14712	1.719200
14713	0.968800
14714	1.834200
14715	1.443300
14716	1.505700
14717	1.508700
14718	1.287300
14719	1.392600
14720	0.953800
14721	1.545700
14722	2.062200
14723	1.380700
14724	1.677000
14725	1.702700
14726	1.645200
14727	1.651700
14728	1.798700
14729	1.651300
14730	1.638300
14731	1.792800
14732	1.119500
14733	1.347800
14734	1.924500
14735	1.846300
14736	1.445800
14737	1.756300
14738	1.486100
14739	1.399400
14740	1.887000
14741	1.452000
14742	1.729700
14743	1.702100
14744	1.156600
14745	1.777600
14746	1.404500
14747	1.486500
14748	1.503600
14749	1.278500
14750	1.799400
14751	1.847900
14752	1.400600
14753	1.628300
14754	1.817900
14755	1.731600
14756	1.808300
14757	1.693400
14758	1.862300
14759	1.465100
14760	1.716500
14761	1.517700
14762	1.674700
14763	1.775600
14764	1.539300
14765	1.691300
14766	1.439100
14767	1.631400
14768	1.521000
14769	1.675700
14770	1.596500
14771	1.795400
14772	1.252600
14773	0.614300
14774	1.835000
14775	1.329600
14776	1.871400
14777	1.772100
14778	2.131300
14779	1.359200
14780	1.741900
14781	0.893000
14782	1.417600
14783	1.469600
14784	1.565500
14785	1.507500
14786	1.217500
14787	1.517900
14788	1.294000
14789	1.703100
14790	1.648400
14791	1.522300
14792	1.119100
14793	1.427600
14794	1.745000
14795	0.929700
14796	1.794900
14797	1.625500
14798	1.588000
14799	1.271100
14800	1.658000
14801	1.662700
14802	1.618500
14803	1.650900
14804	1.618500
14805	1.733300
14806	1.495800
14807	1.556100
14808	1.521100
14809	1.579000
14810	1.373200
14811	1.666000
14812	1.836400
14813	1.757200
14814	1.714100
14815	1.668300
14816	1.660800
14817	1.624800
14818	1.468900
14819	1.754000
14820	1.385500
14821	1.489700
14822	1.587400
14823	1.717000
14824	1.646900
14825	1.309400
14826	1.473000
14827	1.285600
14828	1.992300
14829	1.728500
14830	1.323100
14831	1.678200
14832	1.811600
14833	1.606600
14834	1.814000
14835	1.713700
14836	1.767600
14837	1.922700
14838	1.584900
14839	1.619800
14840	1.523600
14841	1.610300
14842	1.229000
14843	1.513100
14844	1.893300
14845	1.691500
14846	1.696900
14847	1.457400
14848	1.204200
14849	1.934200
14850	1.577800
14851	1.795600
14852	1.477600
14853	1.576700
14854	1.528500
14855	0.833200
14856	1.692100
14857	1.545200
14858	1.480000
14859	1.789800
14860	1.544600
14861	1.365700
14862	1.610000
14863	1.832800
14864	1.799400
14865	1.481000
14866	1.727000
14867	1.521700
14868	1.556000
14869	1.515400
14870	1.350400
14871	1.504700
14872	1.530800
14873	1.523700
14874	1.760600
14875	1.653300
14876	1.266800
14877	2.051400
14878	1.675000
14879	1.215000
14880	1.435500
14881	1.835200
14882	1.526800
14883	1.598400
14884	1.446700
14885	1.493000
14886	1.302500
14887	1.570700
14888	1.793300
14889	1.198700
14890	1.639300
14891	1.410300
14892	1.520000
14893	1.281100
14894	2.004400
14895	1.285800
14896	1.611200
14897	1.311000
14898	1.688300
14899	1.740000
14900	1.372400
14901	1.692700
14902	1.628800
14903	1.806800
14904	1.730100
14905	1.672300
14906	2.008900
14907	1.636200
14908	1.555400
14909	1.499000
14910	1.726800
14911	1.249600
14912	1.328100
14913	1.437800
14914	1.472200
14915	1.815000
14916	1.691800
14917	1.765600
14918	1.451100
14919	1.072100
14920	1.711600
14921	2.047200
14922	1.409700
14923	1.496100
14924	1.443400
14925	1.976800
14926	1.234900
14927	1.549500
14928	1.432100
14929	1.710400
14930	1.628600
14931	1.514300
14932	1.444600
14933	1.871300
14934	1.246300
14935	1.679400
14936	1.122900
14937	1.610700
14938	1.501400
14939	1.678100
14940	1.590300
14941	1.635500
14942	1.518500
14943	1.645100
14944	1.496800
14945	1.153700
14946	1.907800
14947	1.366800
14948	1.809000
14949	1.759400
14950	1.432200
14951	1.544100
14952	1.900000
14953	1.503200
14954	1.606000
14955	1.743600
14956	1.328300
14957	1.274800
14958	1.753300
14959	1.516500
14960	1.720000
14961	1.542100
14962	1.555700
14963	1.726400
14964	1.218100
14965	1.799700
14966	1.788400
14967	1.250800
14968	1.657500
14969	1.837300
14970	1.323000
14971	1.510300
14972	1.333200
14973	1.962200
14974	1.251000
14975	1.416200
14976	1.964900
14977	1.603000
14978	1.681100
14979	1.574900
14980	1.321700
14981	1.483900
14982	1.461200
14983	1.816000
14984	1.717400
14985	1.715000
14986	1.804000
14987	1.468200
14988	1.642500
14989	1.537500
14990	1.707800
14991	1.631500
14992	1.763100
14993	1.561600
14994	1.905500
14995	1.637800
14996	1.699000
14997	1.266400
14998	1.541400
14999	1.843400
15000	1.506700
15001	1.672400
15002	1.725200
15003	1.296300
15004	1.505400
15005	1.222200
15006	1.721300
15007	1.848400
15008	1.854000
15009	1.794300
15010	1.700600
15011	1.667500
15012	1.169700
15013	1.719300
15014	1.485000
15015	1.435800
15016	1.723400
15017	1.572600
15018	1.595000
15019	1.825800
15020	1.664200
15021	1.456400
15022	1.654700
15023	1.675300
15024	1.551900
15025	1.469500
15026	1.387800
15027	1.471900
15028	1.333900
15029	1.696300
15030	1.746500
15031	1.887800
15032	1.539600
15033	1.670900
15034	1.722800
15035	1.587200
15036	1.861300
15037	1.502500
15038	1.640400
15039	1.624200
15040	1.363800
15041	1.534500
15042	1.794600
15043	1.580200
15044	1.407900
15045	1.786900
15046	1.788000
15047	1.538900
15048	1.603000
15049	1.555700
15050	1.815200
15051	1.138200
15052	1.370200
15053	1.500000
15054	1.766100
15055	1.496900
15056	1.824800
15057	0.803700
15058	1.852300
15059	1.457800
15060	1.789900
15061	1.502200
15062	1.515300
15063	1.787600
15064	1.643700
15065	1.840200
15066	1.575800
15067	1.586500
15068	1.486000
15069	1.427700
15070	1.301400
15071	1.260900
15072	1.723200
15073	1.604600
15074	1.756800
15075	1.374000
15076	1.786700
15077	1.418900
15078	1.464000
15079	1.184900
15080	1.499400
15081	1.695400
15082	1.556400
15083	1.635400
15084	1.669000
15085	1.701300
15086	1.330600
15087	1.620300
15088	1.627500
15089	1.524200
15090	1.711000
15091	1.810800
15092	1.549400
15093	1.471400
15094	1.635700
15095	1.742700
15096	1.656300
15097	1.972800
15098	1.598000
15099	1.732300
15100	1.745200
15101	1.603300
15102	1.617000
15103	1.522500
15104	1.979800
15105	1.528200
15106	1.474000
15107	1.646600
15108	1.682200
15109	1.714500
15110	1.385000
15111	1.605900
15112	1.944900
15113	1.675400
15114	1.730000
15115	1.758600
15116	1.608600
15117	1.559100
15118	1.702300
15119	1.610700
15120	1.820300
15121	1.069900
15122	1.477300
15123	1.786100
15124	1.814300
15125	1.708900
15126	1.348500
15127	1.067300
15128	1.736300
15129	1.468600
15130	1.506000
15131	1.301300
15132	1.561900
15133	0.976500
15134	1.691000
15135	1.489500
15136	1.610500
15137	1.542800
15138	1.837000
15139	1.148200
15140	1.324600
15141	1.816000
15142	1.711900
15143	1.732900
15144	1.848200
15145	1.602600
15146	1.470800
15147	1.677000
15148	1.617000
15149	1.571100
15150	1.520000
15151	1.404500
15152	1.802700
15153	1.226300
15154	1.460500
15155	1.704500
15156	1.488700
15157	1.649000
15158	1.265300
15159	1.683200
15160	1.329100
15161	1.678100
15162	1.911200
15163	1.567000
15164	1.524000
15165	1.835700
15166	1.731600
15167	1.400700
15168	1.116300
15169	1.579200
15170	1.470700
15171	1.692900
15172	1.324200
15173	1.656600
15174	1.233500
15175	1.160100
15176	1.272100
15177	1.589600
15178	1.671000
15179	1.611700
15180	1.747100
15181	1.489200
15182	1.542200
15183	1.533800
15184	1.555400
15185	1.744100
15186	1.767300
15187	1.264900
15188	1.461800
15189	1.652200
15190	1.666000
15191	1.655100
15192	1.667200
15193	1.926600
15194	1.781200
15195	1.752400
15196	1.806600
15197	1.841200
15198	1.634700
15199	1.803400
15200	1.494300
15201	1.586600
15202	1.726800
15203	1.645700
15204	1.660900
15205	1.515500
15206	1.614100
15207	1.875100
15208	1.430100
15209	1.563400
15210	1.300300
15211	1.884500
15212	1.542200
15213	1.390400
15214	1.258600
15215	1.496800
15216	1.566900
15217	1.848800
15218	1.839000
15219	1.036800
15220	1.706000
15221	1.436400
15222	1.624900
15223	1.638900
15224	1.401200
15225	1.588500
15226	1.623100
15227	1.573100
15228	1.446600
15229	1.859000
15230	1.877000
15231	1.696100
15232	1.677300
15233	1.693000
15234	1.680400
15235	1.770800
15236	1.567300
15237	1.245900
15238	1.874300
15239	1.559500
15240	1.557400
15241	1.574400
15242	1.432500
15243	1.671400
15244	1.118800
15245	1.354100
15246	1.032600
15247	1.642600
15248	1.569100
15249	1.817400
15250	1.492100
15251	1.561000
15252	1.779900
15253	1.566400
15254	1.646000
15255	1.897600
15256	1.193900
15257	1.814300
15258	1.750600
15259	1.651300
15260	1.514100
15261	1.716500
15262	1.295000
15263	1.926600
15264	1.877200
15265	1.810300
15266	1.388200
15267	1.805500
15268	1.738600
15269	1.636500
15270	1.443200
15271	1.526500
15272	1.471500
15273	1.419700
15274	1.473800
15275	1.366200
15276	1.338500
15277	1.649900
15278	1.538900
15279	1.408000
15280	1.386300
15281	1.842200
15282	1.746800
15283	1.294600
15284	1.877200
15285	1.470600
15286	1.735100
15287	1.658900
15288	1.330700
15289	1.782400
15290	1.605900
15291	1.645100
15292	1.549200
15293	1.630800
15294	1.599900
15295	1.399800
15296	0.870900
15297	1.449600
15298	1.584900
15299	1.363600
15300	1.801500
15301	1.368600
15302	1.778300
15303	1.146900
15304	1.616400
15305	1.417800
15306	1.738100
15307	1.397000
15308	1.844500
15309	1.804100
15310	1.749200
15311	1.422700
15312	1.168600
15313	1.132200
15314	1.653100
15315	0.957300
15316	1.384600
15317	1.307600
15318	1.794300
15319	1.559300
15320	1.197300
15321	1.406000
15322	1.574100
15323	1.724100
15324	1.858700
15325	1.543600
15326	1.538700
15327	1.539200
15328	1.568100
15329	1.670000
15330	1.685500
15331	1.566400
15332	2.165700
15333	1.297700
15334	1.772100
15335	1.846800
15336	1.565800
15337	1.731100
15338	1.879100
15339	1.590000
15340	1.336200
15341	1.555700
15342	1.586000
15343	1.719200
15344	1.349700
15345	1.806400
15346	1.751300
15347	1.062200
15348	1.421200
15349	1.311600
15350	1.263300
15351	1.651400
15352	1.558200
15353	1.665100
15354	1.762400
15355	1.430700
15356	1.393900
15357	1.827200
15358	1.543100
15359	1.652000
15360	1.689800
15361	2.025100
15362	1.536900
15363	1.716600
15364	1.463400
15365	1.626600
15366	1.351000
15367	1.875900
15368	1.681700
15369	1.432500
15370	1.614700
15371	1.774700
15372	1.640200
15373	1.456000
15374	1.787000
15375	1.508400
15376	1.395200
15377	1.590100
15378	1.829500
15379	1.768200
15380	1.230700
15381	1.402200
15382	1.599500
15383	1.639000
15384	1.667700
15385	1.751300
15386	1.535800
15387	1.855700
15388	1.453100
15389	1.688200
15390	1.634600
15391	1.908300
15392	1.358900
15393	1.383400
15394	1.754400
15395	1.360100
15396	1.633100
15397	1.318700
15398	1.724800
15399	1.165600
15400	1.596100
15401	1.421300
15402	1.717300
15403	1.654500
15404	1.856900
15405	1.872100
15406	1.591700
15407	1.998400
15408	1.683100
15409	1.811300
15410	1.609100
15411	1.800100
15412	1.656500
15413	1.497700
15414	1.620400
15415	1.411000
15416	1.066300
15417	1.450900
15418	1.990500
15419	1.354200
15420	1.629400
15421	1.188200
15422	1.534300
15423	1.695800
15424	1.228700
15425	2.096300
15426	1.510600
15427	1.289900
15428	1.753800
15429	1.509800
15430	1.451600
15431	1.323800
15432	1.767900
15433	1.407500
15434	1.654300
15435	1.683900
15436	0.996900
15437	1.613100
15438	1.654900
15439	1.565300
15440	1.494500
15441	1.759100
15442	1.567300
15443	1.786800
15444	1.399700
15445	1.694200
15446	1.765300
15447	1.433100
15448	1.714800
15449	1.701100
15450	1.597700
15451	1.531200
15452	1.361000
15453	1.068100
15454	1.564000
15455	1.578600
15456	1.663300
15457	1.524200
15458	1.664600
15459	1.689600
15460	1.083700
15461	1.720500
15462	1.592500
15463	1.927000
15464	1.973800
15465	1.859500
15466	1.903500
15467	1.570700
15468	1.531300
15469	1.667300
15470	1.204800
15471	1.668800
15472	1.544700
15473	1.025200
15474	1.758200
15475	1.543500
15476	1.732100
15477	1.503000
15478	1.528400
15479	1.425600
15480	1.599000
15481	1.693700
15482	1.452300
15483	1.497200
15484	1.115000
15485	1.938400
15486	1.769800
15487	1.720800
15488	1.607800
15489	1.418000
15490	1.543900
15491	1.688200
15492	1.598300
15493	1.506400
15494	1.373600
15495	1.681600
15496	1.803200
15497	1.665900
15498	1.271800
15499	1.159000
15500	1.657900
15501	1.687900
15502	1.604500
15503	1.800500
15504	1.331600
15505	1.751500
15506	1.235100
15507	1.642800
15508	1.847400
15509	1.651400
15510	1.532400
15511	1.837100
15512	1.841000
15513	1.337400
15514	1.655100
15515	1.297700
15516	1.558900
15517	1.578600
15518	1.797500
15519	1.661600
15520	1.471700
15521	1.496900
15522	1.627100
15523	1.552700
15524	1.566100
15525	1.631500
15526	1.481700
15527	0.867100
15528	1.763800
15529	1.736500
15530	1.734400
15531	1.754800
15532	1.287300
15533	1.699000
15534	1.685200
15535	1.752700
15536	1.711100
15537	1.850200
15538	1.329700
15539	1.654700
15540	1.729600
15541	1.460600
15542	1.902400
15543	1.652200
15544	1.509000
15545	1.861800
15546	1.780600
15547	1.637700
15548	1.739100
15549	1.527000
15550	1.624200
15551	1.813600
15552	1.851400
15553	1.642500
15554	1.744200
15555	1.648700
15556	1.405300
15557	1.647100
15558	1.654900
15559	1.938300
15560	1.436400
15561	1.399100
15562	1.737300
15563	1.373200
15564	1.563400
15565	1.701100
15566	1.838600
15567	1.624000
15568	1.790300
15569	1.790000
15570	1.708700
15571	1.540500
15572	1.718300
15573	1.879300
15574	2.014000
15575	1.289100
15576	1.576300
15577	1.872600
15578	1.748500
15579	1.504800
15580	1.594200
15581	1.660100
15582	1.759800
15583	1.856400
15584	1.855800
15585	1.506300
15586	1.746000
15587	1.650200
15588	1.806400
15589	1.480200
15590	1.723900
15591	1.127600
15592	1.729600
15593	1.584200
15594	1.567000
15595	1.884700
15596	1.776400
15597	1.456000
15598	1.067100
15599	1.545500
15600	1.470500
15601	1.484200
15602	1.935300
15603	1.504800
15604	1.483100
15605	1.274300
15606	1.348200
15607	1.367900
15608	1.412900
15609	0.833400
15610	1.532800
15611	1.536100
15612	1.553100
15613	1.481600
15614	1.468200
15615	1.578500
15616	1.504000
15617	1.559100
15618	1.658300
15619	1.710500
15620	1.656400
15621	1.601700
15622	1.209300
15623	1.579200
15624	1.866400
15625	1.537900
15626	1.679100
15627	1.729400
15628	1.412700
15629	1.309300
15630	1.596500
15631	1.347200
15632	1.703300
15633	1.514600
15634	1.693500
15635	1.621700
15636	1.549800
15637	1.626700
15638	1.875000
15639	1.663700
15640	1.887800
15641	1.260700
15642	1.725400
15643	1.927200
15644	1.882300
15645	1.372900
15646	1.831000
15647	1.409300
15648	1.425200
15649	1.714300
15650	1.700900
15651	1.391500
15652	1.910300
15653	1.382400
15654	1.584100
15655	1.639900
15656	1.922700
15657	1.906600
15658	1.384300
15659	1.814700
15660	1.392900
15661	1.644900
15662	1.433800
15663	1.471500
15664	1.355800
15665	1.494800
15666	0.852400
15667	1.779000
15668	1.449900
15669	1.556500
15670	1.539800
15671	1.727200
15672	1.854300
15673	1.455600
15674	1.865000
15675	1.557400
15676	1.308200
15677	1.382000
15678	1.359000
15679	1.624800
15680	1.488200
15681	1.435100
15682	1.215500
15683	1.631400
15684	1.639100
15685	1.659700
15686	1.316900
15687	1.516400
15688	1.628500
15689	1.504200
15690	1.386700
15691	1.182600
15692	1.841000
15693	1.411800
15694	1.482100
15695	1.631700
15696	1.339500
15697	1.557800
15698	1.427900
15699	1.499400
15700	1.622200
15701	1.106400
15702	1.639200
15703	1.772500
15704	1.647800
15705	1.320200
15706	1.641400
15707	1.647700
15708	1.565500
15709	1.407000
15710	1.633800
15711	1.181100
15712	1.765900
15713	1.951800
15714	1.800100
15715	1.724400
15716	1.784000
15717	1.645400
15718	1.527200
15719	1.679400
15720	1.806000
15721	1.712300
15722	1.803700
15723	1.671000
15724	1.546700
15725	1.182000
15726	1.645300
15727	1.688000
15728	1.255700
15729	1.184200
15730	1.460900
15731	1.789800
15732	1.680300
15733	1.572500
15734	1.456000
15735	1.904400
15736	1.583400
15737	1.648000
15738	1.609400
15739	1.781600
15740	1.380800
15741	1.480300
15742	1.434800
15743	1.683800
15744	1.406600
15745	1.370800
15746	1.662000
15747	1.622500
15748	1.613500
15749	1.415600
15750	1.458100
15751	1.482000
15752	1.807000
15753	1.751700
15754	1.514300
15755	1.438000
15756	1.153700
15757	1.614100
15758	1.543300
15759	1.776100
15760	1.507600
15761	1.869300
15762	1.542800
15763	1.823000
15764	1.811300
15765	1.596700
15766	1.874700
15767	1.378700
15768	1.068300
15769	1.786200
15770	1.718600
15771	1.641700
15772	1.709700
15773	1.785400
15774	1.485400
15775	1.560800
15776	1.107100
15777	1.270500
15778	1.600700
15779	1.702300
15780	1.387300
15781	1.603500
15782	1.662700
15783	1.138200
15784	1.470500
15785	1.590800
15786	1.598900
15787	1.663200
15788	1.095300
15789	2.177300
15790	1.513600
15791	1.853800
15792	1.425600
15793	1.664900
15794	1.763800
15795	1.756600
15796	1.403800
15797	1.790900
15798	1.759700
15799	1.488200
15800	1.421200
15801	1.444100
15802	1.776400
15803	1.680500
15804	1.549900
15805	1.358500
15806	1.574200
15807	1.763500
15808	1.637200
15809	1.331300
15810	1.520800
15811	1.212200
15812	1.823600
15813	1.319400
15814	1.765100
15815	1.499100
15816	1.412300
15817	1.524300
15818	1.306300
15819	1.904700
15820	1.002600
15821	1.500200
15822	1.567700
15823	1.766300
15824	1.516400
15825	1.608800
15826	1.694500
15827	1.424200
15828	1.797300
15829	1.693900
15830	1.662500
15831	1.432300
15832	1.760400
15833	1.705500
15834	1.813300
15835	1.899200
15836	1.687800
15837	1.671200
15838	1.541100
15839	1.607900
15840	1.298100
15841	1.762700
15842	1.740200
15843	1.367800
15844	1.717200
15845	2.078700
15846	1.190000
15847	1.565800
15848	1.647700
15849	1.576500
15850	1.441100
15851	1.556700
15852	1.564500
15853	1.248800
15854	1.394400
15855	1.605500
15856	1.527800
15857	1.166500
15858	1.444100
15859	1.628100
15860	1.498900
15861	1.631400
15862	1.825600
15863	1.531600
15864	1.699800
15865	1.589200
15866	1.873900
15867	1.603000
15868	1.396100
15869	1.779400
15870	1.394400
15871	1.655200
15872	1.631100
15873	1.614600
15874	1.514500
15875	1.696500
15876	1.702100
15877	1.824100
15878	1.233200
15879	1.730900
15880	1.762400
15881	1.357000
15882	1.751900
15883	1.666400
15884	1.736400
15885	1.708200
15886	1.660500
15887	1.609500
15888	0.857200
15889	1.356300
15890	1.450600
15891	1.594500
15892	1.796000
15893	1.528500
15894	1.804300
15895	1.492700
15896	1.704800
15897	1.601300
15898	1.397400
15899	1.870000
15900	1.618600
15901	1.717000
15902	1.830300
15903	1.407600
15904	1.585900
15905	1.000200
15906	1.835400
15907	1.481000
15908	1.470200
15909	1.771500
15910	1.830400
15911	1.535000
15912	1.486400
15913	1.508900
15914	1.529400
15915	1.927200
15916	1.542600
15917	1.391200
15918	1.736100
15919	1.861800
15920	1.509500
15921	1.844400
15922	1.795600
15923	1.795000
15924	1.710000
15925	1.837700
15926	1.737200
15927	1.615600
15928	1.438700
15929	1.398100
15930	1.603300
15931	1.472800
15932	1.669800
15933	1.025500
15934	1.234800
15935	1.353600
15936	1.522200
15937	1.930500
15938	1.501400
15939	1.408500
15940	1.641200
15941	1.449800
15942	1.651400
15943	1.562000
15944	1.590500
15945	1.589500
15946	1.646700
15947	1.669100
15948	1.149800
15949	1.078500
15950	1.873300
15951	1.629700
15952	1.223000
15953	1.666500
15954	1.668500
15955	1.546000
15956	1.329900
15957	1.405700
15958	1.425900
15959	1.409900
15960	1.568900
15961	1.721200
15962	1.417600
15963	1.509500
15964	1.800200
15965	1.409900
15966	1.784200
15967	1.376100
15968	1.442200
15969	1.146700
15970	1.503400
15971	1.616100
15972	1.778700
15973	1.703400
15974	1.722800
15975	1.600400
15976	1.654000
15977	1.366600
15978	1.763300
15979	1.356700
15980	1.824900
15981	1.635800
15982	1.718000
15983	1.399400
15984	1.632400
15985	1.764000
15986	1.355000
15987	1.692700
